datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,pH,name
2020-09-14 12:33:27.535,mijnomgeving,357518080495153,1600086807535,26.0,52.578695,5.7567533,7.0,47743.0,19.0,4.22,43.0,236.0,357518080495153.0,32.0,0.0,1600086805.0,2528.0,17.03,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495153
2020-09-14 12:34:05.563,mijnomgeving,357518080495187,1600086845563,1.0,52.635179,5.8234031,5.0,193518.0,20.0,4.25,38.0,43.0,357518080495187.0,32.0,0.0,1600086854.0,697.0,17.65,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495187
2020-09-14 12:35:21.393,mijnomgeving,357518080167778,1600086921393,5.0,52.3309604,5.0624995,6.0,288016.0,-6.0,4.1,48.0,9.0,357518080167778.0,32.0,0.0,1600086930.0,0.0,38.54,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080167778
2020-09-14 12:37:29.542,mijnomgeving,357518080495120,1600087049542,0.0,52.333732,5.3125513,5.0,94518.0,-7.0,4.22,38.0,35.0,357518080495120.0,32.0,0.0,1600087050.0,1131.0,16.42,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495120
2020-09-14 12:37:40.615,mijnomgeving,357518080494875,1600087060615,0.0,52.6577906,5.615045,8.0,2718.0,-17.0,4.22,32.0,0.0,357518080494875.0,32.0,2.0,1600087053.0,2144.0,18.97,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494875
2020-09-14 12:37:46.546,mijnomgeving,357518080497696,1600087066546,1.0,52.5171926,5.5093869,6.0,210618.0,0.0,4.21,39.0,26.0,357518080497696.0,32.0,0.0,1600087075.0,687.0,16.24,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080497696
2020-09-14 12:38:07.507,mijnomgeving,357518080497662,1600087087507,5.0,59.7640726,17.5731979,5.0,380721.0,-55.0,4.25,18.0,11.0,357518080497662.0,32.0,0.0,1600087105.0,475.0,14.56,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080497662
2020-09-14 12:38:12.283,mijnomgeving,357518080495526,1600087092283,1.0,59.8488723,18.1184271,6.0,27018.0,23.0,4.21,18.0,36.0,357518080495526.0,32.0,0.0,1600087091.0,377.0,15.36,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495526
2020-09-14 12:38:30.672,mijnomgeving,357518080495112,1600087110672,1.0,52.8374377,5.7138227,8.0,97218.0,-10.0,4.23,40.0,223.0,357518080495112.0,32.0,0.0,1600087112.0,1711.0,17.91,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495112
2020-09-14 12:39:01.696,mijnomgeving,357518080332265,1600087141696,3.0,52.3921473,4.9374579,6.0,115213.0,-22.0,4.14,23.0,56.0,357518080332265.0,32.0,1.0,1600087144.0,437.0,19.15,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080332265
2020-09-14 12:39:10.426,mijnomgeving,357518080332257,1600087150426,2.0,51.8982454,4.4231624,5.0,74712.0,39.0,4.0,33.0,0.0,357518080332257.0,32.0,0.0,1600087150.0,475.0,19.68,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080332257
2020-09-14 12:39:27.822,mijnomgeving,357518080165475,1600087167822,3.0,52.3730746,4.9164987,4.0,666914.0,-3.0,4.04,33.0,0.0,357518080165475.0,16.0,0.0,1600087169.0,0.0,32.55,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080165475
2020-09-14 12:39:31.749,mijnomgeving,357518080494859,1600087171749,0.0,52.5410355,5.5887807,5.0,211518.0,-10.0,4.17,33.0,27.0,357518080494859.0,32.0,0.0,1600087169.0,2931.0,17.56,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494859
2020-09-14 12:39:49.152,mijnomgeving,357518080494818,1600087189152,1.0,52.8090199,5.7451098,5.0,131418.0,40.0,4.26,34.0,0.0,357518080494818.0,32.0,0.0,1600087193.0,1702.0,17.65,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494818
2020-09-14 12:39:58.422,mijnomgeving,357518080164395,1600087198422,20.0,51.8982143,4.4234179,6.0,106230.0,9.0,4.18,34.0,0.0,357518080164395.0,32.0,0.0,1600087182.0,106.0,19.85,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080164395
2020-09-14 12:40:15.491,mijnomgeving,357518080494982,1600087215491,3.0,59.7690782,17.5670087,4.0,967546.0,29.0,4.03,21.0,0.0,357518080494982.0,16.0,1.0,1600087219.0,0.0,20.73,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494982
2020-09-14 12:40:40.713,mijnomgeving,357518080163249,1600087240713,3.0,,,,29712.0,,4.2,36.0,,357518080163249.0,32.0,,1600087239.0,727.0,17.47,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080163249
2020-09-14 12:40:52.822,mijnomgeving,357518080494834,1600087252822,0.0,52.4256722,5.4207646,6.0,14418.0,4.0,4.1,36.0,27.0,357518080494834.0,32.0,0.0,1600087250.0,1455.0,17.03,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494834
2020-09-14 12:41:06.622,mijnomgeving,357518080163405,1600087266622,2.0,52.3728187,4.9159142,6.0,1812.0,47.0,4.14,27.0,58.0,357518080163405.0,16.0,1.0,1600087247.0,54.0,19.32,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080163405
2020-09-14 12:42:38.085,mijnomgeving,357518080495088,1600087358085,255.0,2.55e-05,2.55e-05,0.0,19832.0,0.0,3.91,24.0,0.0,357518080495088.0,32.0,0.0,1600087601.0,1.0,24.17,8.724,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495088
2020-09-14 12:42:57.157,mijnomgeving,357518080166663,1600087377157,3.0,51.8982652,4.4233091,4.0,112513.0,-11.0,4.22,40.0,7.0,357518080166663.0,32.0,0.0,1600087373.0,26.0,19.59,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080166663
2020-09-14 12:43:18.113,mijnomgeving,357518080495104,1600087398113,1.0,52.3374793,5.5372723,6.0,55819.0,78.0,4.23,25.0,217.0,357518080495104.0,32.0,0.0,1600087397.0,745.0,15.53,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495104
2020-09-14 12:43:22.112,mijnomgeving,357518080495534,1600087402112,1.0,52.5326853,5.5930835,9.0,4518.0,0.0,4.24,28.0,0.0,357518080495534.0,32.0,0.0,1600087398.0,2924.0,17.03,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495534
2020-09-14 12:43:52.456,mijnomgeving,357518080167000,1600087432456,27.0,52.1738369,5.035903,5.0,96337.0,-9.0,4.13,24.0,4.0,357518080167000.0,32.0,0.0,1600087434.0,795.0,18.18,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080167000
2020-09-14 12:44:05.793,mijnomgeving,357518080165335,1600087445793,25.0,51.8983272,4.4231286,5.0,1467035.0,2.0,3.98,31.0,0.0,357518080165335.0,1.0,0.0,1600087282.0,3544.0,19.41,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080165335
2020-09-14 12:44:19.273,mijnomgeving,357518080494826,1600087459273,0.0,60.0246387,17.8153443,10.0,918.0,57.0,4.189999999999999,21.0,53.0,357518080494826.0,32.0,0.0,1600087434.0,208.0,15.71,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494826
2020-09-14 12:44:29.493,mijnomgeving,357518080169006,1600087469493,12.0,,,,209722.0,,4.04,28.0,,357518080169006.0,32.0,,1600087478.0,760.0,19.68,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080169006
2020-09-14 12:44:47.797,mijnomgeving,357518080166580,1600087487797,4.0,52.3602091,4.8155522,5.0,7283.0,-48.0,4.11,24.0,9.0,357518080166580.0,32.0,0.0,1600087480.0,0.0,0.0,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080166580
2020-09-14 12:45:01.431,mijnomgeving,357518080494768,1600087501431,11.0,52.4161417,5.2272013,4.0,96328.0,66.0,4.22,35.0,249.0,357518080494768.0,32.0,2.0,1600086761.0,1780.0,20.29,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494768
2020-09-14 12:45:29.539,mijnomgeving,357518080497423,1600087529539,1.0,52.5229858,5.5902509,9.0,81918.0,-7.0,4.2,35.0,12.0,357518080497423.0,32.0,0.0,1600087530.0,3349.0,17.21,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080497423
2020-09-14 12:46:01.524,mijnomgeving,357518080328131,1600087561524,3.0,52.3919008,4.9360057,8.0,54913.0,29.0,4.08,24.0,0.0,357518080328131.0,32.0,0.0,1600087561.0,5071.0,19.32,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080328131
2020-09-14 12:46:22.295,mijnomgeving,357518080203151,1600087582295,3.0,52.4208646,4.860076,4.0,4164358.0,28.0,4.25,39.0,0.0,357518080203151.0,32.0,0.0,1600087582.0,0.0,0.0,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080203151
2020-09-14 12:46:55.034,mijnomgeving,354444115138499,1600087615034,255.0,2.55e-05,2.55e-05,0.0,363738.0,0.0,3.6,24.0,0.0,354444115138499.0,64.0,0.0,1600087586.0,0.0,22.67,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=354444115138499
2020-09-14 12:46:58.472,mijnomgeving,357518080170889,1600087618472,2.0,52.014554,4.2955399,4.0,48683.0,-2.0,4.2,35.0,0.0,357518080170889.0,32.0,0.0,1600087617.0,0.0,0.0,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080170889
2020-09-14 12:47:21.791,mijnomgeving,357518080495161,1600087641791,23.0,52.4996662,5.4528566,4.0,1479642.0,56.0,4.23,24.0,206.0,357518080495161.0,32.0,0.0,1600087639.0,647.0,15.53,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495161
2020-09-14 12:47:25.780,mijnomgeving,357518080495021,1600087645780,8.0,53.1565346,7.0207825,4.0,16225.0,41.0,4.02,18.0,237.0,357518080495021.0,32.0,3.0,1600087639.0,1.0,19.24,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495021
2020-09-14 12:47:26.744,mijnomgeving,357518080495195,1600087646744,0.0,52.3010548,5.3601748,4.0,31519.0,-9.0,4.25,35.0,228.0,357518080495195.0,32.0,0.0,1600087641.0,1723.0,18.71,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495195
2020-09-14 12:47:37.781,mijnomgeving,357518080494776,1600087657781,1.0,52.3885019,5.5650599,4.0,148527.0,-3.0,4.189999999999999,41.0,224.0,357518080494776.0,32.0,1.0,1600087662.0,0.0,0.0,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494776
2020-09-14 12:48:00.830,mijnomgeving,357518080497639,1600087680830,15.0,52.6591702,5.6608709,9.0,87349.0,-9.0,4.24,34.0,12.0,357518080497639.0,32.0,0.0,1600087679.0,2419.0,18.62,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080497639
2020-09-14 12:48:10.971,mijnomgeving,357518080495153,1600087690971,1.0,52.5787414,5.7568259,8.0,48618.0,7.0,4.22,42.0,42.0,357518080495153.0,32.0,0.0,1600087680.0,2499.0,17.03,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495153
2020-09-14 12:48:26.009,mijnomgeving,357518080494768,1600087706009,21.0,52.4161385,5.2270165,5.0,97238.0,55.0,4.22,37.0,252.0,357518080494768.0,32.0,1.0,1600087671.0,1745.0,20.21,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494768
2020-09-14 12:49:06.071,mijnomgeving,357518080495187,1600087746071,1.0,52.6350644,5.8233043,5.0,194418.0,18.0,4.25,38.0,18.0,357518080495187.0,32.0,0.0,1600087754.0,693.0,17.74,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495187
2020-09-14 12:50:18.384,mijnomgeving,357518080167778,1600087818384,2.0,52.3309673,5.0624056,5.0,288913.0,-2.0,4.1,48.0,0.0,357518080167778.0,32.0,0.0,1600087827.0,0.0,38.1,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080167778
2020-09-14 12:52:30.405,mijnomgeving,357518080495120,1600087950405,0.0,52.3337031,5.3124952,4.0,95418.0,-12.0,4.22,39.0,31.0,357518080495120.0,32.0,0.0,1600087950.0,1130.0,16.5,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495120
2020-09-14 12:52:37.426,mijnomgeving,357518080494875,1600087957426,1.0,52.6577217,5.6148625,7.0,3618.0,26.0,4.22,33.0,38.0,357518080494875.0,32.0,0.0,1600087953.0,2141.0,19.06,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494875
2020-09-14 12:52:47.399,mijnomgeving,357518080497696,1600087967399,1.0,52.5171707,5.5095022,5.0,211518.0,-5.0,4.21,39.0,33.0,357518080497696.0,32.0,0.0,1600087975.0,687.0,16.33,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080497696
2020-09-14 12:53:07.634,mijnomgeving,357518080497662,1600087987634,5.0,59.7641793,17.5731543,5.0,381622.0,-39.0,4.25,19.0,6.0,357518080497662.0,32.0,0.0,1600088006.0,473.0,14.56,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080497662
2020-09-14 12:53:12.729,mijnomgeving,357518080495526,1600087992729,1.0,59.8489752,18.1186215,6.0,27918.0,4.0,4.21,17.0,12.0,357518080495526.0,32.0,0.0,1600087991.0,377.0,15.45,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495526
2020-09-14 12:53:33.461,mijnomgeving,357518080495112,1600088013461,1.0,52.8377149,5.7134658,5.0,98118.0,-46.0,4.23,40.0,227.0,357518080495112.0,32.0,0.0,1600088013.0,1682.0,17.83,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495112
2020-09-14 12:54:03.295,mijnomgeving,357518080332265,1600088043295,4.0,52.3917666,4.9371212,5.0,116114.0,-78.0,4.15,24.0,0.0,357518080332265.0,32.0,0.0,1600088045.0,438.0,19.24,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080332265
2020-09-14 12:54:11.435,mijnomgeving,357518080332257,1600088051435,3.0,51.8983289,4.4232404,4.0,75613.0,0.0,4.0,34.0,0.0,357518080332257.0,32.0,0.0,1600088051.0,477.0,19.68,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080332257
2020-09-14 12:54:20.543,mijnomgeving,357518080494859,1600088060543,0.0,52.5410489,5.5888531,5.0,212418.0,-9.0,4.17,34.0,13.0,357518080494859.0,32.0,0.0,1600088069.0,2925.0,17.74,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494859
2020-09-14 12:54:21.386,mijnomgeving,357518080165475,1600088061386,4.0,52.3730542,4.9163522,4.0,667815.0,20.0,4.04,33.0,0.0,357518080165475.0,16.0,0.0,1600088070.0,0.0,31.93,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080165475
2020-09-14 12:54:23.184,mijnomgeving,357518080164395,1600088063184,3.0,51.8982241,4.4232822,6.0,107113.0,-9.0,4.17,34.0,0.0,357518080164395.0,32.0,0.0,1600088065.0,106.0,19.85,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080164395
2020-09-14 12:54:48.633,mijnomgeving,357518080494818,1600088088633,0.0,52.8091177,5.7451959,5.0,132318.0,14.0,4.27,35.0,240.0,357518080494818.0,32.0,0.0,1600088093.0,1701.0,17.74,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494818
2020-09-14 12:55:40.869,mijnomgeving,357518080163249,1600088140869,3.0,,,,30612.0,,4.189999999999999,36.0,,357518080163249.0,32.0,,1600088139.0,728.0,17.56,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080163249
2020-09-14 12:55:43.504,mijnomgeving,357518080494982,1600088143504,23.0,59.7693451,17.5666219,5.0,968475.0,42.0,4.03,21.0,218.0,357518080494982.0,16.0,1.0,1600088148.0,0.0,20.73,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494982
2020-09-14 12:55:53.731,mijnomgeving,357518080494834,1600088153731,0.0,52.4256334,5.4206606,6.0,15318.0,-5.0,4.1,37.0,31.0,357518080494834.0,32.0,0.0,1600088150.0,1452.0,17.03,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494834
2020-09-14 12:57:28.828,mijnomgeving,357518080495088,1600088248828,255.0,2.55e-05,2.55e-05,0.0,20723.0,0.0,3.91,24.0,0.0,357518080495088.0,32.0,0.0,1600088492.0,1.0,24.35,8.103,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495088
2020-09-14 12:57:52.458,mijnomgeving,357518080166663,1600088272458,2.0,51.8982845,4.423262,4.0,113412.0,-2.0,4.23,39.0,6.0,357518080166663.0,32.0,0.0,1600088272.0,25.0,19.68,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080166663
2020-09-14 12:58:03.975,mijnomgeving,357518080163405,1600088283975,3.0,52.3728026,4.9158666,9.0,2713.0,23.0,4.14,27.0,0.0,357518080163405.0,16.0,0.0,1600088148.0,53.0,19.24,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080163405
2020-09-14 12:58:26.964,mijnomgeving,357518080495104,1600088306964,4.0,52.3371789,5.5374476,5.0,56722.0,-32.0,4.23,25.0,250.0,357518080495104.0,32.0,0.0,1600088300.0,747.0,15.53,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495104
2020-09-14 12:58:26.982,mijnomgeving,357518080495534,1600088306982,1.0,52.5327003,5.5931239,9.0,5418.0,8.0,4.24,29.0,25.0,357518080495534.0,32.0,0.0,1600088298.0,2906.0,17.12,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495534
2020-09-14 12:58:51.321,mijnomgeving,357518080167000,1600088331321,27.0,52.1739504,5.035974,6.0,97236.0,26.0,4.13,24.0,0.0,357518080167000.0,32.0,0.0,1600088333.0,794.0,18.18,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080167000
2020-09-14 12:59:19.067,mijnomgeving,357518080494826,1600088359067,1.0,60.024624,17.8152585,8.0,1818.0,41.0,4.2,21.0,8.0,357518080494826.0,32.0,0.0,1600088334.0,206.0,15.53,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494826
2020-09-14 12:59:32.517,mijnomgeving,357518080169006,1600088372517,15.0,,,,210625.0,,4.04,27.0,,357518080169006.0,32.0,,1600088381.0,756.0,19.85,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080169006
2020-09-14 12:59:42.589,mijnomgeving,357518080166580,1600088382589,3.0,52.3603352,4.8155413,5.0,8183.0,20.0,4.11,24.0,0.0,357518080166580.0,32.0,0.0,1600088379.0,0.0,0.0,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080166580
2020-09-14 13:00:07.727,mijnomgeving,357518080165335,1600088407727,3.0,51.8982376,4.4232286,5.0,1467913.0,30.0,3.98,32.0,253.0,357518080165335.0,1.0,0.0,1600088160.0,3577.0,19.41,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080165335
2020-09-14 13:00:30.505,mijnomgeving,357518080497423,1600088430505,1.0,52.523046,5.5901896,8.0,82818.0,-13.0,4.2,36.0,15.0,357518080497423.0,32.0,0.0,1600088430.0,3343.0,17.21,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080497423
2020-09-14 13:01:05.399,mijnomgeving,357518080328131,1600088465399,4.0,52.3917526,4.9359988,7.0,55814.0,-2.0,4.08,24.0,0.0,357518080328131.0,32.0,0.0,1600088462.0,5026.0,19.41,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080328131
2020-09-14 13:01:18.185,mijnomgeving,357518080203151,1600088478185,4.0,52.4209981,4.8600726,4.0,4165258.0,5.0,4.24,38.0,0.0,357518080203151.0,32.0,0.0,1600088482.0,0.0,0.0,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080203151
2020-09-14 13:01:58.889,mijnomgeving,357518080170889,1600088518889,3.0,52.0145961,4.295564,4.0,49584.0,-13.0,4.2,35.0,0.0,357518080170889.0,32.0,0.0,1600088518.0,0.0,0.0,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080170889
2020-09-14 13:02:04.659,mijnomgeving,354444115138499,1600088524659,255.0,2.55e-05,2.55e-05,0.0,364638.0,0.0,3.6,24.0,0.0,354444115138499.0,64.0,0.0,1600088486.0,0.0,22.67,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=354444115138499
2020-09-14 13:02:06.037,mijnomgeving,357518080495161,1600088526037,8.0,52.4996558,5.4530636999999995,5.0,1480527.0,33.0,4.24,24.0,0.0,357518080495161.0,32.0,0.0,1600088524.0,651.0,15.53,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495161
2020-09-14 13:02:26.050,mijnomgeving,357518080497639,1600088546050,0.0,52.6592325,5.660831,9.0,88218.0,7.0,4.24,32.0,26.0,357518080497639.0,32.0,0.0,1600088548.0,2493.0,18.88,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080497639
2020-09-14 13:02:29.010,mijnomgeving,357518080494768,1600088549010,0.0,52.4167491,5.2267678,5.0,98117.0,3.0,4.22,37.0,242.0,357518080494768.0,32.0,0.0,1600088550.0,1786.0,20.21,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494768
2020-09-14 13:02:32.997,mijnomgeving,357518080495195,1600088552997,1.0,52.3011454,5.3600264,4.0,32419.0,-9.0,4.25,35.0,55.0,357518080495195.0,32.0,0.0,1600088541.0,1715.0,19.15,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495195
2020-09-14 13:02:41.028,mijnomgeving,357518080495021,1600088561028,1.0,53.1564266,7.020973,4.0,17118.0,-5.0,4.02,18.0,6.0,357518080495021.0,32.0,0.0,1600088532.0,0.0,19.24,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495021
2020-09-14 13:03:01.118,mijnomgeving,357518080495153,1600088581118,1.0,52.5789692,5.756874,6.0,49518.0,-22.0,4.22,42.0,7.0,357518080495153.0,32.0,0.0,1600088580.0,2533.0,17.03,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495153
2020-09-14 13:03:06.130,mijnomgeving,357518080494776,1600088586130,29.0,52.3882527,5.5645141,9.0,149455.0,-11.0,4.189999999999999,41.0,7.0,357518080494776.0,32.0,0.0,1600088590.0,0.0,0.0,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494776
2020-09-14 13:04:08.229,mijnomgeving,357518080495187,1600088648229,4.0,52.6355385,5.8229255,4.0,195321.0,11.0,4.25,38.0,230.0,357518080495187.0,32.0,1.0,1600088657.0,696.0,17.83,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495187
2020-09-14 13:05:18.763,mijnomgeving,357518080167778,1600088718763,2.0,52.3309532,5.0624269,5.0,289813.0,-9.0,4.1,47.0,0.0,357518080167778.0,32.0,0.0,1600088727.0,0.0,38.1,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080167778
2020-09-14 13:07:37.359,mijnomgeving,357518080494875,1600088857359,1.0,52.6576149,5.6148408,7.0,4518.0,17.0,4.22,33.0,26.0,357518080494875.0,32.0,2.0,1600088853.0,2147.0,19.15,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494875
2020-09-14 13:07:44.375,mijnomgeving,357518080495120,1600088864375,12.0,52.3337762,5.3126163,8.0,96329.0,3.0,4.22,40.0,29.0,357518080495120.0,32.0,0.0,1600088861.0,1132.0,16.59,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495120
2020-09-14 13:07:46.359,mijnomgeving,357518080497696,1600088866359,1.0,52.5171914,5.5094861,5.0,212418.0,2.0,4.21,39.0,3.0,357518080497696.0,32.0,0.0,1600088875.0,688.0,16.42,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080497696
2020-09-14 13:08:07.674,mijnomgeving,357518080497662,1600088887674,1.0,59.7643673,17.5731995,6.0,382518.0,13.0,4.25,19.0,22.0,357518080497662.0,32.0,0.0,1600088902.0,472.0,14.65,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080497662
2020-09-14 13:08:14.270,mijnomgeving,357518080495526,1600088894270,1.0,59.8488526,18.1184231,6.0,28818.0,38.0,4.21,18.0,33.0,357518080495526.0,32.0,0.0,1600088891.0,377.0,15.53,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495526
2020-09-14 13:08:30.526,mijnomgeving,357518080495112,1600088910526,1.0,52.8374658,5.7139129,5.0,99018.0,-8.0,4.23,38.0,206.0,357518080495112.0,32.0,0.0,1600088912.0,1700.0,17.74,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495112
2020-09-14 13:09:18.058,mijnomgeving,357518080332265,1600088958058,20.0,52.3921041,4.9373789,7.0,117030.0,0.0,4.14,26.0,0.0,357518080332265.0,32.0,0.0,1600088961.0,436.0,19.5,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080332265
